section,company,date,ref,entry_type,status,party,vehicle_no,po_or_doc,item_code,item_name,qty,uom,value_inr,metric,value,unit,in_sap,lag_days,evidence,note
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-23,DOCK-20260630-0001,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR67C1036,706260664,,,3240.0,L,747250.0,truck_left_on,2026-06-30,date,,7,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-30T10:57:20 net_weight=3150.0 gatepass=DCK/JIVO_MART/2026-27/000037 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-29,DOCK-20260701-0007,SALES_DISPATCH,DISPATCHED,SUSTAINQUEST PRIVATE LIMITED,DL01MA6176,606260188,,,10000.0,L,1575000.0,truck_left_on,2026-07-01,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-07-01T14:45:49 net_weight=9659.999 gatepass=DCK/JIVO_MART/2026-27/000042 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-23,DOCK-20260629-0022,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR69E9959,"706260665, 706260666",,,948.0,L,206102.0,truck_left_on,2026-06-29,date,,6,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-29T20:14:55 net_weight=950.0 gatepass=DCK/JIVO_MART/2026-27/000036 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-27,DOCK-20260629-0019,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR55AU2812,706260798,,,8315.0,L,2319213.0,truck_left_on,2026-06-29,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-29T19:05:22 net_weight=9360.0 gatepass=DCK/JIVO_MART/2026-27/000035 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-27,DOCK-20260629-0015,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR69F6098,"706260801, 706260804, 706260806, 706260825, 706260826",,,8604.5,L,2755214.0,truck_left_on,2026-06-29,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-29T16:45:18 net_weight=9450.0 gatepass=DCK/JIVO_MART/2026-27/000034 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-27,DOCK-20260629-0017,SALES_DISPATCH,DISPATCHED,SUSTAINQUEST PRIVATE LIMITED,DL01MB2623,606260185,,,8940.0,L,2774400.0,truck_left_on,2026-06-29,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-29T18:02:54 net_weight=9070.0 gatepass=DCK/JIVO_MART/2026-27/000033 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-23,DOCK-20260629-0013,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,DL01LAA0449,"706260668, 706260669, 706260772",,,3788.0,L,786675.0,truck_left_on,2026-06-29,date,,6,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-29T15:21:38 net_weight=3799.997 gatepass=DCK/JIVO_MART/2026-27/000032 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-26,DOCK-20260627-0023,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR69F6098,"706260766, 706260767, 706260782",,,7458.0,L,1810469.0,truck_left_on,2026-06-27,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-27T19:31:35 net_weight=10210.0 gatepass=DCK/JIVO_MART/2026-27/000031 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-26,DOCK-20260627-0014,SALES_DISPATCH,DISPATCHED,TOATS PRIVATE LIMITED (AAJCT2944G),DL01LAD1397,606260182,,,200.0,L,48000.0,truck_left_on,2026-06-27,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-27T16:04:25 net_weight=7450.0 gatepass=DCK/JIVO_MART/2026-27/000029 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-26,DOCK-20260627-0012,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR63F7981,"706260779, 706260780, 706260781",,,16400.0,L,2750244.0,truck_left_on,2026-06-27,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-27T15:41:00 net_weight=16050.0 gatepass=DCK/JIVO_MART/2026-27/000028 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-26,DOCK-20260627-0017,SALES_DISPATCH,DISPATCHED,CHIRAG ENTERPRISES MUMBAI,RJ18GC8499,606260180,,,7985.0,L,1884259.0,truck_left_on,2026-06-27,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-27T17:52:02 net_weight=17860.0 gatepass=DCK/JIVO_MART/2026-27/000030 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-26,DOCK-20260627-0006,SALES_DISPATCH,DISPATCHED,SUSTAINQUEST PRIVATE LIMITED,DL01GE5049,"606260176, 606260177, 606260178",,,14601.0,L,2633900.0,truck_left_on,2026-06-27,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-27T11:19:22 net_weight=14120.0 gatepass=DCK/JIVO_MART/2026-27/000027 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-26,DOCK-20260627-0004,SALES_DISPATCH,DISPATCHED,SUSTAINQUEST PRIVATE LIMITED,DL01MB2623,606260175,,,9996.0,L,1599360.0,truck_left_on,2026-06-27,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-27T11:04:23 net_weight=9500.0 gatepass=DCK/JIVO_MART/2026-27/000026 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-25,DOCK-20260626-0015,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR63F9826,"706260728, 706260731, 706260735, 706260738",,,16867.0,L,5014473.0,truck_left_on,2026-06-26,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-26T17:19:32 net_weight=16850.0 gatepass=DCK/JIVO_MART/2026-27/000025 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-22,DOCK-20260626-0018,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,DL01MA3485,"706260622, 706260634",,,4876.0,L,1009895.0,truck_left_on,2026-06-26,date,,4,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-26T18:06:03 net_weight=5100.0 gatepass=DCK/JIVO_MART/2026-27/000024 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-25,DOCK-20260626-0012,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR55AX7276,"706260740, 706260741, 706260742",,,225728.0,L,2144473.0,truck_left_on,2026-06-26,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-26T14:37:03 net_weight=11730.0 gatepass=DCK/JIVO_MART/2026-27/000023 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-25,DOCK-20260625-0018,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR69F7125,"706260706, 706260708, 706260710, 706260711",,,11200.0,L,2158248.0,truck_left_on,2026-06-25,date,,0,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-25T17:49:10 net_weight=11070.0 gatepass=DCK/JIVO_MART/2026-27/000022 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-08,DOCK-20260625-0002,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR67C1036,"706260166, 706260210, 706260390, 706260662",,,5436.0,L,1318196.0,truck_left_on,2026-06-25,date,,17,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-25T11:12:25 net_weight=5620.0 gatepass=DCK/JIVO_MART/2026-27/000021 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-22,DOCK-20260623-0017,SALES_DISPATCH,DISPATCHED,ANTIZE FOODS PRIVATE LIMITED,HR67C4904,606260164,,,101600.0,L,1978600.0,truck_left_on,2026-06-23,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-23T20:24:00 net_weight=8300.0 gatepass=DCK/JIVO_MART/2026-27/000019 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-22,DOCK-20260623-0013,SALES_DISPATCH,DISPATCHED,EVARA ENTERPRISES,HR67D9270,606260171,,,175840.0,L,2146830.0,truck_left_on,2026-06-23,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-23T17:07:09 net_weight=8980.0 gatepass=DCK/JIVO_MART/2026-27/000018 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-22,DOCK-20260623-0011,SALES_DISPATCH,DISPATCHED,ANTIZE FOODS PRIVATE LIMITED,DL01MB2623,606260163,,,185600.0,L,2000000.0,truck_left_on,2026-06-23,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-23T15:18:59 net_weight=9300.0 gatepass=DCK/JIVO_MART/2026-27/000016 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-22,DOCK-20260623-0003,SALES_DISPATCH,DISPATCHED,JIVO MART PVT LTD - DL,HR67C1036,606260169,,,22060.0,L,76442.0,truck_left_on,2026-06-23,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-23T11:32:13 net_weight=5550.0 gatepass=DCK/JIVO_MART/2026-27/000015 warehouses=DP-HR
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-20,DOCK-20260623-0004,SALES_DISPATCH,DISPATCHED,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,RJ11GD2629,"606260162, 606260166, 606260170",,,241000.0,L,6643813.0,truck_left_on,2026-06-23,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-23T11:36:50 net_weight=23720.0 gatepass=DCK/JIVO_MART/2026-27/000017 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-20,DOCK-20260622-0013,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR69F7125,"706260558, 706260560, 706260561",,,128542.0,L,2436187.0,truck_left_on,2026-06-22,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-22T17:31:13 net_weight=9060.0 gatepass=DCK/JIVO_MART/2026-27/000014 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-20,DOCK-20260622-0007,SALES_DISPATCH,DISPATCHED,CHIRAG ENTERPRISES MUMBAI,RJ11GB7865,"606260159, 606260160, 606260161, 606260168, 606260167, 606260165",,,204186.0,L,4760655.0,truck_left_on,2026-06-22,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-22T14:03:11 net_weight=16980.0 gatepass=DCK/JIVO_MART/2026-27/000013 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-19,DOCK-20260624-0012,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR69F9627,"706260496, 706260499, 706260501",,,16000.0,L,2994840.0,truck_left_on,2026-07-10,date,,21,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-24T14:49:56 net_weight=15750.0 gatepass=DCK/JIVO_MART/2026-27/000020 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-19,DOCK-20260621-0004,SALES_DISPATCH,DISPATCHED,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,RJ11GD2865,"606260154, 606260156",,,263143.0,L,5413114.0,truck_left_on,2026-06-21,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-21T13:37:33 net_weight=11820.0 gatepass=DCK/JIVO_MART/2026-27/000012 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-19,DOCK-20260620-0017,SALES_DISPATCH,DISPATCHED,BABA LOKENATH TRADERS,NLOIAC6821,"606260152, 606260153, 606260157, 606260158",,,222000.0,L,2459715.0,truck_left_on,2026-06-20,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-20T19:25:41 net_weight=13130.0 gatepass=DCK/JIVO_MART/2026-27/000010 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-19,DOCK-20260620-0009,SALES_DISPATCH,DISPATCHED,SUSTAINQUEST PRIVATE LIMITED,DL01MB2623,606260155,,,101192.0,L,2545600.0,truck_left_on,2026-06-20,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-20T14:18:11 net_weight=9780.0 gatepass=DCK/JIVO_MART/2026-27/000009 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-19,DOCK-20260620-0003,SALES_DISPATCH,DISPATCHED,JIVO MART PVT LTD - DL,DL01MA6176,606260150,,,52000.0,L,95317.0,truck_left_on,2026-06-20,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-20T12:15:39 net_weight=6430.0 gatepass=DCK/JIVO_MART/2026-27/000008 warehouses=DP-HR
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-15,DOCK-20260619-0016,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR69F6098,"706260337, 706260476, 706260477, 706260478, 706260479",,,136498.0,L,2406833.0,truck_left_on,2026-06-19,date,,4,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-19T16:48:13 net_weight=9940.0 gatepass=DCK/JIVO_MART/2026-27/000007 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-06,DOCK-20260619-0015,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,DL01LAC8007,"706260163, 706260208, 706260392, 706260454",,,27952.0,L,601612.0,truck_left_on,2026-06-19,date,,13,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-19T16:15:17 net_weight=2530.0 gatepass=DCK/JIVO_MART/2026-27/000006 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-06,DOCK-20260620-0016,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,DL01MA1972,"706260165, 706260167, 706260168, 706260201, 706260206, 706260209, 706260211, 706260386, 706260387, 706260388, 706260391, 706260450",,,56376.0,L,1630161.0,truck_left_on,2026-06-20,date,,14,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-20T19:24:02 net_weight=8110.0 gatepass=DCK/JIVO_MART/2026-27/000011 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-10,DOCK-20260618-0007,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,DL01LAR7060,"706260196, 706260385",,,12616.0,L,346317.0,truck_left_on,2026-06-18,date,,8,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-18T15:55:22 net_weight=1710.0 gatepass=DCK/JIVO_MART/2026-27/000005 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-16,DOCK-20260618-0004,SALES_DISPATCH,DISPATCHED,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,RJ11GC6279,"606260144, 606260145, 606260146",,,277800.0,L,4334824.0,truck_left_on,2026-06-18,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),"docked_at=2026-06-18T13:05:25 net_weight=23680.0 gatepass=DCK/JIVO_MART/2026-27/000004 warehouses=BH-FGM, BH-FGM, BH-FGM, BH-FGM, BH-FGM, BH-FGM, BH-FGM, BH-FGM, BH-FGM, BH-FGM, BH-FGM"
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-15,DOCK-20260617-0007,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR63G3533,"706260331, 706260378, 706260382",,,146800.0,L,2562344.0,truck_left_on,2026-06-17,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-17T14:57:21 net_weight=15370.0 gatepass=DCK/JIVO_MART/2026-27/000003 warehouses=DL-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-15,DOCK-20260617-0006,SALES_DISPATCH,DISPATCHED,SUSTAINQUEST PRIVATE LIMITED,DL01MB2623,"606260140, 606260141, 606260142",,,174000.0,L,2493500.0,truck_left_on,2026-06-17,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-06-17T14:29:54 net_weight=12510.0 gatepass=DCK/JIVO_MART/2026-27/000002 warehouses=BH-FGM
OUTBOUND_INVOICE_TO_TRUCK,JIVO_MART,2026-06-16,DOCK-20260616-0015,SALES_DISPATCH,DISPATCHED,R K WORLDINFOCOM PVT LTD,HR69F7125,"706260379, 706260380",,,127872.0,L,2152907.0,truck_left_on,2026-06-16,date,,0,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),"docked_at=2026-06-16T19:31:11 net_weight=11610.0 gatepass=DCK/JIVO_MART/2026-27/000001 warehouses=DL-FG, DL-FG, DL-FG"
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-26,DOCK-20260830-0005,SALES_DISPATCH,DISPATCHED,R S ENTERPRISES,DL01LAD9094,626088234,,,3000.0,L,17500.0,truck_left_on,2026-08-30,date,,4,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-30T12:35:23 net_weight=3120.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000795 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-26,DOCK-20260830-0006,SALES_DISPATCH,DISPATCHED,SHREE BALAJI TRADER'S,DL01LAQ1226,626088241,,,3000.0,L,25000.0,truck_left_on,2026-08-30,date,,4,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-30T12:36:36 net_weight=3180.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000796 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-29,DOCK-20260830-0003,SALES_DISPATCH,DISPATCHED,DINESH TRADERS,DL01LAN4065,626088257,,,3000.0,L,35999.0,truck_left_on,2026-08-30,date,,1,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-30T11:58:41 net_weight=3290.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000794 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-27,DOCK-20260830-0002,SALES_DISPATCH,DISPATCHED,N.K. WATER,DL01LAN3959,626088245,,,3000.0,L,35000.0,truck_left_on,2026-08-30,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-30T11:42:45 net_weight=3260.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000793 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-27,DOCK-20260830-0001,SALES_DISPATCH,DISPATCHED,KISHAN KUMAR MANDAL,DL01LAR0929,626088244,,,3000.0,L,21256.0,truck_left_on,2026-08-30,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-30T11:34:54 net_weight=3150.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000792 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-29,DOCK-20260829-0022,SALES_DISPATCH,DISPATCHED,ILAHI CO. (BTCPN5063N),HR69E9959,626088255,,,1632.0,L,23273.0,truck_left_on,2026-08-29,date,,0,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T20:49:08 net_weight=0.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000791 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-12,DOCK-20260829-0017,SALES_DISPATCH,DISPATCHED,RAJ MANDIR HYPER MARKET MN,DL01LAC8007,626088071,,,1800.0,L,22499.0,truck_left_on,2026-08-29,date,,17,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T17:10:18 net_weight=1980.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000790 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-26,DOCK-20260829-0015,SALES_DISPATCH,DISPATCHED,HARMAN KAUR,DL01LAR0929,626088225,,,3000.0,L,17500.0,truck_left_on,2026-08-29,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T16:37:45 net_weight=3130.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000789 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-27,DOCK-20260829-0012,SALES_DISPATCH,DISPATCHED,BALAJI ENTERPRISES ( EAST DELHI),DL01LAN4204,626088248,,,6000.0,L,35000.0,truck_left_on,2026-08-29,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T16:14:23 net_weight=6260.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000788 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-26,DOCK-20260829-0010,SALES_DISPATCH,DISPATCHED,SHIVA ENTERPRISES,DL01LAN0395,626088222,,,3000.0,L,18750.0,truck_left_on,2026-08-29,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T14:52:09 net_weight=3130.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000787 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-22,DOCK-20260829-0009,SALES_DISPATCH,DISPATCHED,"RM HYPERMARKET PVT LTD ROHINI, RMLV NORTH HYPERMARKET",DL01LAT3914,"626088186, 626088187",,,3300.0,L,41249.0,truck_left_on,2026-08-29,date,,7,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T13:24:10 net_weight=3620.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000786 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-26,DOCK-20260829-0008,SALES_DISPATCH,DISPATCHED,EMPIRE AGENCY,DL01LAM0715,626088235,,,3000.0,L,24345.0,truck_left_on,2026-08-29,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T13:16:23 net_weight=3180.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000785 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-26,DOCK-20260829-0007,SALES_DISPATCH,DISPATCHED,DEVANSH ENTERPRISES,DL01LAR2914,626088229,,,3000.0,L,26500.0,truck_left_on,2026-08-29,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T13:06:28 net_weight=3200.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000784 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-27,DOCK-20260829-0005,SALES_DISPATCH,DISPATCHED,BABA JEE,DL01LAN4065,626088250,,,3000.0,L,35999.0,truck_left_on,2026-08-29,date,,2,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T12:46:21 net_weight=3280.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000783 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-26,DOCK-20260829-0004,SALES_DISPATCH,DISPATCHED,ANIL WATER TRADING,DL01LAQ4445,626088220,,,3000.0,L,25000.0,truck_left_on,2026-08-29,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T12:44:14 net_weight=3190.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000782 warehouses=BH-FG
OUTBOUND_INVOICE_TO_TRUCK,JIVO_BEVERAGES,2026-08-26,DOCK-20260829-0002,SALES_DISPATCH,DISPATCHED,SHUKLA AGENCY,DL01LAQ1226,626088228,,,3000.0,L,25000.0,truck_left_on,2026-08-29,date,,3,GET /gate-core/sales-dispatch/ : sap_doc_date (invoice) vs dispatched_at (truck physically left),docked_at=2026-08-29T12:19:34 net_weight=3180.0 gatepass=DCK/JIVO_BEVERAGES/2026-27/000781 warehouses=BH-FG
