CARD_CODE	CARD_NAME	VENDOR_GROUP	ACCT_KIND	IS_EXCLUDED	OCRD_BALANCE	PAYABLE	VENDOR_ADVANCE	N_OPEN_BILLS	RAW_OPEN	CREDIT_APPLIED	ADJ_OPEN	UNBACKED_CREDIT	MIGRATED_OPEN	BACKDATED_DUE_OPEN	OLDEST_DUE	DAYS_OLDEST	B0_NOTDUE	B1_1_30	B2_31_60	B3_61_90	B4_91_180	B5_181_365	B6_365PLUS	ADJ_OVERDUE_60PLUS	N_UNAPPLIED_PAY	UNAPPLIED_PAY	N_OPEN_CN	OPEN_CN	CO_RAW_OPEN	CO_PAYABLE	CO_ADJ_OPEN	CO_UNBACKED_CREDIT	CO_UNAPPLIED_PAY	CO_OPEN_CN	CO_VENDOR_ADVANCE	CO_MIGRATED_OPEN	CO_BACKDATED_DUE_OPEN	CO_ADJ_OPEN_TRADE	CO_ADJ_OVERDUE_60PLUS_TRADE
VENDA001405	GUPTA MARKETING	SERVICE	TRADE	0	-6868	6868	0	1	6868	0	6868	0	0	0	2026-07-06	47	0	0	6868	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001416	SHIVA RAM KRISHNA S	SERVICE	TRADE	0	-6666	6666	0	1	6666	0	6666	0	0	0	2026-07-01	52	0	0	6666	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001151	RANAJOY BISWAS	SERVICE	TRADE	0	-6015	6015	0	1	6015	0	6015	0	0	0	2026-07-01	52	0	0	6015	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001186	SUNITA SENAPATI	SERVICE	TRADE	0	-5160	5160	0	1	5160	0	5160	0	0	0	2026-07-16	37	0	0	5160	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001745	JATIN SINGH & ASSOCIATES	SERVICE	TRADE	0	-4500	4500	0	1	29500	25000	4500	0	0	0	2026-07-01	52	0	0	4500	0	0	0	0	0	1	25000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001146	SMART ENTERPRISES	SERVICE	TRADE	0	-4024	4024	0	1	4024	0	4024	0	0	0	2026-07-18	35	0	0	4024	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001165	A S MARKETING	SERVICE	TRADE	0	-3339	3339	0	1	3339	0	3339	0	0	0	2026-07-19	34	0	0	3339	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000261	MECH TECH ENGINEERS DKZPS8273M	PLANT & MACHINERY	TRADE	0	-3068	3068	0	1	3068	0	3068	0	0	0	2026-06-26	57	0	0	3068	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001493	A V ENTERPRISES	SERVICE	TRADE	0	-2732	2732	0	1	2732	0	2732	0	0	0	2026-07-18	35	0	0	2732	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001744	KUNAL	SERVICE	TRADE	0	-2630	2630	0	1	2630	0	2630	0	0	0	2026-07-01	52	0	0	2630	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001404	DEVINDER SINGH	SERVICE	TRADE	0	-2430	2430	0	1	2430	0	2430	0	0	0	2026-07-01	52	0	0	2430	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001157	SANGITA SHARMA	SERVICE	TRADE	0	-2400	2400	0	1	2400	0	2400	0	0	0	2026-07-01	52	0	0	2400	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001214	SWAGAT STEELS	PURCHASE	TRADE	0	-2117	2117	0	2	58947	56830	2117	0	0	0	2026-02-02	201	0	0	2117	0	0	0	0	0	2	56830	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000346	GEEKEN SEATING COLLECTION PVT LTD	FIXED ASSETS	TRADE	0	-2080	2080	0	3	274350	272270	2080	0	0	0	2024-10-03	688	0	0	2080	0	0	0	0	0	2	267270	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001209	PAN & ASSOCIATES	SERVICE	TRADE	0	-1500	1500	0	1	17700	16200	1500	0	0	0	2026-07-01	52	0	0	1500	0	0	0	0	0	1	16200	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001158	KASHI PRASAD SHARMA	SERVICE	TRADE	0	-1320	1320	0	1	1320	0	1320	0	0	0	2026-07-01	52	0	0	1320	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001161	RAMA ASSOCIATES (ANUJ SINGH)	SERVICE	TRADE	0	-1027	1027	0	1	1027	0	1027	0	0	0	2026-07-13	40	0	0	1027	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000004	NIRMAL DIDI VEND IMPREST JWPL0006	STAFF VENDOR	TRADE	0	-945.49	945.49	0	14	7289	6343.51	945.49	0	0	0	2025-01-31	568	942	0	3.49	0	0	0	0	0	6	7168.51	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000972	BOMBAY SRINAGAR TRANSPORT REGD	TRANSPORTER	TRADE	0	-228	228	0	1	228	0	228	0	0	0	2026-07-09	44	0	0	228	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA000523	MEHUL PRINT SERVICES	SERVICE	TRADE	0	-189	189	0	25	20348	20159	189	0	0	0	2026-01-19	215	0	189	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001380	GIRNAR HYDRAULIC & FITTINGS	FIXED ASSETS	TRADE	0	-118	118	0	2	32876	32758	118	0	0	0	2025-06-09	439	0	0	118	0	0	0	0	0	1	32758	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
VENDA001730	J K TILES INDUSTRIES	PURCHASE	TRADE	0	-1	1	0	7	202364	202363	1	0	0	0	2026-07-03	50	0	0	1	0	0	0	0	0	1	202363	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000001	GURPREET SINGH DIRECTOR IMPREST JWPL0002	STAFF VENDOR	TRADE	0	9938.15	0	9938.15	3	4550	4550	0	0	0	0	2026-05-06	108	0	0	0	0	0	0	0	0	7	14488.15	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000003	GAGANDEEP SINGH IMPREST JWPL0018	STAFF VENDOR	TRADE	0	70744.48	0	70744.48	17	107116	107116	0	0	0	0	2025-10-01	325	0	0	0	0	0	0	0	0	10	263651.84	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000006	RANJEET SINGH DRIVER 2000 IMPREST JWPL0034	STAFF VENDOR	TRADE	0	2000	0	2000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	300	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000015	RAMINDER SINGH ASM GT PB IMPREST JWPL0197	STAFF VENDOR	TRADE	0	24038	0	24038	1	13000	13000	0	0	0	0	2026-05-01	113	0	0	0	0	0	0	0	0	1	24600	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000016	GURPREET SINGH WINKAL ZS0M GT IMPREST JWPL0138	STAFF VENDOR	TRADE	0	17107	0	17107	4	66122	66122	0	0	0	0	2026-06-01	82	0	0	0	0	0	0	0	0	2	110200	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000023	MOHAMMED NAZIM SO MT NCR IMPREST JWPL0169	STAFF VENDOR	TRADE	0	-1295	1295	0	0	0	0	0	1295	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000029	ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007	STAFF VENDOR	TRADE	0	49599.9	0	49599.9	6	95992	95992	0	0	0	0	2026-06-01	82	0	0	0	0	0	0	0	0	4	129910	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000033	GURWINDER SINGH DRIVER 5000 IMPREST JWPL1129	STAFF VENDOR	TRADE	0	3223	0	3223	3	16694	16694	0	0	0	0	2025-10-29	297	0	0	0	0	0	0	0	0	2	9300	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000035	GURVINDERJEET SINGH IT IMPREST JWPL0139	STAFF VENDOR	TRADE	0	-0.1	0.1	0	0	0	0	0	0.1	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	588.82	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000039	TANJEET SINGH IMPREST JWPL0233 15K	STAFF VENDOR	TRADE	0	15000	0	15000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	15000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000041	BHUPINDER SINGH GINNI IMPREST JWPL1556	STAFF VENDOR	TRADE	0	305049.91	0	305049.91	256	724046	724046	0	0	0	0	2026-02-19	184	0	0	0	0	0	0	0	0	22	2053451.14	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000042	KARANPREET SINGH IMPREST JWPL1557	STAFF VENDOR	TRADE	0	77408	0	77408	3	340341	340341	0	0	0	0	2026-03-31	144	0	0	0	0	0	0	0	0	4	470576	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000043	RAVINDER SINGH VICKY IMPREST JWPL0379	STAFF VENDOR	TRADE	0	21830	0	21830	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	21830	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000044	ZIYAUL HAQUE IMPREST JWPL0042	STAFF VENDOR	TRADE	0	407046.29	0	407046.29	3	12753	12753	0	0	0	0	2024-11-11	649	0	0	0	0	0	0	0	0	11	438296	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000046	GURNAM SINGH 20000 IMPREST JWPL0001	STAFF VENDOR	TRADE	0	0	0	0	5	41210	41210	0	0	0	0	2025-06-23	425	0	0	0	0	0	0	0	0	10	285366	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000049	JASPREET SINGHBUNTY IMPREST JWPL0361	STAFF VENDOR	TRADE	0	48139	0	48139	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	5	94910	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000050	SARABJEET KAUR IMPREST JWPL0037	STAFF VENDOR	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000052	SUSHIL KUMAR SINGH IT 20000 IMPREST JWPL0010	STAFF VENDOR	TRADE	0	145443.51	0	145443.51	26	37802.04	37802.04	0	0	0	0	2025-03-31	509	0	0	0	0	0	0	0	0	41	208971.19	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000059	TARUN PODDAR IMPREST JWPL0235	STAFF VENDOR	TRADE	0	3578	0	3578	1	8060	8060	0	0	0	0	2025-10-31	295	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000060	BALJEET SINGH ASM GT DL IMPREST JWPL0120	STAFF VENDOR	TRADE	0	54701	0	54701	2	339	339	0	0	0	0	2026-02-02	201	0	0	0	0	0	0	0	0	1	55040	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000063	RAJ KUMAR TIWARI FACTORY IMPREST JWPL0374	STAFF VENDOR	TRADE	0	14390	0	14390	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	20900	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000088	HANSRAJ IMPREST JWPL0966	STAFF VENDOR	TRADE	0	-4000	4000	0	0	0	0	0	4000	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000091	RAKESH KUMAR IMPREST JWPL1467	STAFF VENDOR	TRADE	0	-2420	2420	0	0	0	0	0	2420	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000136	GAURAV SHARMA IMPREST JWPL1180	STAFF VENDOR	TRADE	0	13900	0	13900	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	13900	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000142	VIKAS KUMAR IMPREST JWPL1740	STAFF VENDOR	TRADE	0	-1700	1700	0	0	0	0	0	1700	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000143	PARVENDRA SINGH IMPREST JWPL1792	STAFF VENDOR	TRADE	0	-1920	1920	0	0	0	0	0	1920	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000151	PARMINDER SINGH IMPREST JWPL1730	STAFF VENDOR	TRADE	0	-0.39	0.39	0	0	0	0	0	0.39	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000157	KULPREET SINGH IMPREST JWPL1364 50000	STAFF VENDOR	TRADE	0	50000	0	50000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	2	35000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000158	BEGARI SRIKANTH IMPREST JWPL0116	STAFF VENDOR	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	5000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000167	NARINDER KUMAR IMPREST JWPL1768	STAFF VENDOR	TRADE	0	-2500	2500	0	0	0	0	0	2500	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000171	NAVDEEP RATHI IMPREST JWPL1848	STAFF VENDOR	TRADE	0	-1225	1225	0	0	0	0	0	1225	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000186	MANPREET SINGH DRIVER IMPREST JWPL2021	STAFF VENDOR	TRADE	0	0	0	0	1	720	720	0	0	0	0	2024-12-31	599	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000187	PUNEET KAUR IMPREST JWPL0031	STAFF VENDOR	TRADE	0	10000	0	10000	4	100000	100000	0	0	0	0	2026-06-01	82	0	0	0	0	0	0	0	0	5	110000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000188	KRISHNA DEV IMPREST JWPL2056	STAFF VENDOR	TRADE	0	-1200	1200	0	0	0	0	0	1200	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000191	SANJAY KAPUR IMPREST JWPL2018	STAFF VENDOR	TRADE	0	-2400	2400	0	0	0	0	0	2400	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000193	SUMIT KUMAR SHARMA IMPREST JWPL1714	STAFF VENDOR	TRADE	0	-2612	2612	0	0	0	0	0	2612	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000195	RAVINDER SINGH SHUNTY JWPL0035 - IMPREST	STAFF VENDOR	TRADE	0	0	0	0	1	11000	11000	0	0	0	0	2026-05-04	110	0	0	0	0	0	0	0	0	1	11000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000197	VISHAL TYAGI IMPREST (3L)	STAFF VENDOR	TRADE	0	11232	0	11232	1	3300	3300	0	0	0	0	2026-03-02	173	0	0	0	0	0	0	0	0	1	14532	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000210	PUNAM SHARMA (NCR) IMPREST JWPL0186	STAFF VENDOR	TRADE	0	-1692	1692	0	0	0	0	0	1692	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000237	MEENAKSHI-OIL-MT-PROMOTER-IMPREST-JWPL1686	STAFF VENDOR	TRADE	0	-2600	2600	0	0	0	0	0	2600	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000239	PRIYA IMPREST JWPL2051	STAFF VENDOR	TRADE	0	-2267	2267	0	0	0	0	0	2267	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000241	MOHINI DHURIYA IMPREST JWPL0992	STAFF VENDOR	TRADE	0	-1931	1931	0	0	0	0	0	1931	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000242	VISHWAJIT KUNTI IMPREST JWPL0248	STAFF VENDOR	TRADE	0	1878	0	1878	1	122	122	0	0	0	0	2025-02-03	565	0	0	0	0	0	0	0	0	1	2000	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000245	VANDANA GHAI IMPREST JWPL0241	STAFF VENDOR	TRADE	0	-3523	3523	0	0	0	0	0	3523	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000247	ANJANADRI MP IMPREST JWPL1077	STAFF VENDOR	TRADE	0	-2596	2596	0	0	0	0	0	2596	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000262	PARAMVEER SINGH IMPREST (JWPL1647)	STAFF VENDOR	TRADE	0	2000	0	2000	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000263	RAJESH KUMAR IMPREST JWPL0888	STAFF VENDOR	TRADE	0	-6804	6804	0	0	0	0	0	6804	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000265	KAMALPREET SINGH BHATIA- ACCOUNTS IMPREST JWPL1423	STAFF VENDOR	TRADE	0	0	0	0	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	29455	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000273	RAVINDER SINGH IMPREST JWPL2097	STAFF VENDOR	TRADE	0	600	0	600	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000277	NEELAM IMPREST JWPL2117	STAFF VENDOR	TRADE	0	-3590	3590	0	0	0	0	0	3590	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000280	SACHIN STEPHEN IMPREST JWPL2210 25K	STAFF VENDOR	TRADE	0	54000	0	54000	3	86033	86033	0	0	0	0	2026-04-30	114	0	0	0	0	0	0	0	0	6	140033	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000289	JASHANPREET SINGH IMPREST (JWPL1193)	STAFF VENDOR	TRADE	0	100000	0	100000	2	4166	4166	0	0	0	0	2026-04-01	143	0	0	0	0	0	0	0	0	2	104166	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000291	BALLA SANTHI IMPREST JWPL2191	STAFF VENDOR	TRADE	0	-1129	1129	0	0	0	0	0	1129	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000294	UNMEET SINGH IMPREST JWPL2296	STAFF VENDOR	TRADE	0	5410.08	0	5410.08	7	8568	8568	0	0	0	0	2026-04-13	131	0	0	0	0	0	0	0	0	7	5359.98	1	12807	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000296	KAMALPREET SINGH BHATIA FACTORY ( IMPREST 3L )	STAFF VENDOR	TRADE	0	6125	0	6125	0	0	0	0	0	0	0	NULL	NULL	0	0	0	0	0	0	0	0	1	27369	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000302	ANJALI IMPREST JWPL2234	STAFF VENDOR	TRADE	0	-695	695	0	0	0	0	0	695	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
ORGV000303	SIMRAN IMPREST JWPL2134	STAFF VENDOR	TRADE	0	-816	816	0	0	0	0	0	816	0	0	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	3107075765.73	1032034358.72	1025090931.98	6943426.74	20177122474.13	3401633	84353874.27	2584492.58	2605437.58	226783972.18	200583776.96
